목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
동곡리노인회관,127.101482046642,36.5046688812759,공주시,우성면,기업/단체,사회시설,회관,0,0.10714285714285714
동곡요양원,127.264468362397,36.4133191430186,공주시,반포면,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
동네분식,127.133535066312,36.468978695901,공주시,신관동,생활편의,음식점,분식,1,0.17647058823529413
동녘,127.254913742248,36.4037923942374,공주시,반포면,생활편의,음식점,전문음식점,0,0.35714285714285715
동녘,127.254913742248,36.4037923942374,공주시,반포면,생활편의,음식점,전문음식점,1,0.35294117647058826
동림아스콘앤레미콘,127.07295751143788,36.42553885466532,공주시,이인면,기업/단체,업종별기업,제조업,1,0.23529411764705882
동명파크,127.132590711156,36.4683954235961,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.10714285714285714
동신원/[중식],127.06344388839534,36.3625621757904,공주시,이인면,생활편의,음식점,중식,0,0.21428571428571427
동신원/[중식],127.06344388839534,36.3625621757904,공주시,이인면,생활편의,음식점,중식,1,0.23529411764705882
동원레미콘/세종공장,127.260163226205,36.4092640240536,공주시,반포면,기업/단체,업종별기업,건설업,0,0.9285714285714286
동원레미콘/세종공장,127.260163226205,36.4092640240536,공주시,반포면,기업/단체,업종별기업,건설업,1,1.2352941176470589
동원시스템즈/공주수지공장,127.126839842803,36.6218500907039,공주시,정안면,기업/단체,업종별기업,제조업,0,0.21428571428571427
동월계곡펜션,127.259747241129,36.337633290047,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
동자굿당,127.17708788123,36.3417156758489,공주시,계룡면,생활편의,종교,절,0,0.10714285714285714
동학사,127.22005618183988,36.353353489974936,공주시,반포면,생활편의,종교,절,0,87.60714285714286
동학사,127.22005618183988,36.353353489974936,공주시,반포면,생활편의,종교,절,1,146.35294117647058
동학사계곡,127.23200083259226,36.35655671213005,공주시,반포면,여행/레저,관광명소,폭포/계곡,0,0.5714285714285714
동학사벚꽃길,127.25560681793011,36.3646901333902,공주시,반포면,AOI,놀거리,기타,0,0.10714285714285714
동학사약국,127.2523437,36.361712,공주시,반포면,의료편의,기타의료시설,약국,1,0.17647058823529413
동학사초가집,127.25801285979428,36.36399423817178,공주시,반포면,생활편의,음식점,한식,0,10.857142857142856
동학사초가집,127.25801285979428,36.36399423817178,공주시,반포면,생활편의,음식점,한식,1,17.352941176470587
동학사풍천장어,127.25867535294184,36.382479115181525,공주시,반포면,생활편의,음식점,전문음식점,0,0.10714285714285714
동학산장,127.23827673121956,36.35938068813402,공주시,반포면,여행/레저,숙박,호텔,0,0.5357142857142857
동해기계,126.936163300374,36.5216104389451,공주시,신풍면,기업/단체,업종별기업,기계,0,0.3214285714285714
동해기계,126.936163300374,36.5216104389451,공주시,신풍면,기업/단체,업종별기업,기계,1,0.35294117647058826
동해동펜션,127.021849347209,36.6067678674204,공주시,유구읍,여행/레저,숙박,펜션,0,0.10714285714285714
동해원/[중식],127.147922841465,36.4502864672886,공주시,옥룡동,생활편의,음식점,중식,0,6.964285714285714
동해원/[중식],127.147922841465,36.4502864672886,공주시,옥룡동,생활편의,음식점,중식,1,14.352941176470589
동행복권판매점/복권방,127.133118411177,36.4718394782463,공주시,신관동,쇼핑,취미/오락,복권,0,0.2857142857142857
동행복권판매점/복권방,127.133118411177,36.4718394782463,공주시,신관동,쇼핑,취미/오락,복권,1,0.23529411764705882
두끼/공주점,127.14089548212,36.4734504509641,공주시,신관동,생활편의,음식점,분식,0,0.35714285714285715
두끼/공주점,127.14089548212,36.4734504509641,공주시,신관동,생활편의,음식점,분식,1,0.17647058823529413
두부두부,127.019183366638,36.556412495382,공주시,사곡면,생활편의,음식점,한식,1,0.17647058823529413
들마루,127.121423733534,36.6136565507727,공주시,정안면,생활편의,음식점,전문음식점,1,0.23529411764705882
등나무펜션,127.243720688739,36.3597417900623,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
등산로식당,127.21392645058172,36.38341823536746,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
디아이지에어가스/공주특수가스공장,127.07226306530514,36.43273247474543,공주시,금학동,기업/단체,업종별기업,전기가스업,0,0.5357142857142857
디아이지에어가스/공주특수가스공장,127.07226306530514,36.43273247474543,공주시,금학동,기업/단체,업종별기업,전기가스업,1,0.17647058823529413
라라코스트/공주점,127.137840195857,36.4737559538361,공주시,신관동,생활편의,음식점,패밀리레스토랑,0,0.10714285714285714
라라코스트/공주점,127.137840195857,36.4737559538361,공주시,신관동,생활편의,음식점,패밀리레스토랑,1,0.47058823529411764
라루체,127.25262858320627,36.35977596024213,공주시,반포면,생활편의,음식점,전문음식점,0,1.5
라루체,127.25262858320627,36.35977596024213,공주시,반포면,생활편의,음식점,전문음식점,1,2.1176470588235294
라미그린텍,127.158171524825,36.4953924931984,공주시,의당면,쇼핑,건축자재,건축자재기타,0,0.42857142857142855
라미그린텍,127.158171524825,36.4953924931984,공주시,의당면,쇼핑,건축자재,건축자재기타,1,0.4117647058823529
라온요양병원,127.04834353342648,36.47613807525683,공주시,우성면,의료편의,의료시설,요양병원,0,0.3214285714285714
라온요양병원,127.04834353342648,36.47613807525683,공주시,우성면,의료편의,의료시설,요양병원,1,0.35294117647058826
라임휴로즈마리펜션,127.265579829358,36.362908224658,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
라임휴로즈마리펜션,127.265579829358,36.362908224658,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
라임휴펜션,127.2658298064,36.362991549975,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
라임휴펜션,127.2658298064,36.362991549975,공주시,반포면,여행/레저,숙박,펜션,1,0.5882352941176471
러스틱하우스틈,127.11973704017066,36.45037335720366,공주시,중학동,여행/레저,숙박,게스트하우스,0,0.10714285714285714
러스틱하우스틈,127.11973704017066,36.45037335720366,공주시,중학동,여행/레저,숙박,게스트하우스,1,0.17647058823529413
레드&블루펜션,127.251220004503,36.3617416063815,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
로뎀나무펜션,127.24834051945686,36.36134540449488,공주시,반포면,여행/레저,숙박,펜션,0,0.7857142857142857
로뎀나무펜션,127.24834051945686,36.36134540449488,공주시,반포면,여행/레저,숙박,펜션,1,1.0
로베펜션,127.264302131608,36.3666300155738,공주시,반포면,여행/레저,숙박,펜션,1,0.35294117647058826
로보카폴리안전체험공원,127.099065686688,36.4944200368966,공주시,신관동,여행/레저,관광명소,관광명소기타,0,3.392857142857143
로보카폴리안전체험공원,127.099065686688,36.4944200368966,공주시,신관동,여행/레저,관광명소,관광명소기타,1,6.0
로즈하우스펜션,127.247303693267,36.360908344928,공주시,반포면,여행/레저,숙박,펜션,0,0.14285714285714285
로즈하우스펜션,127.247303693267,36.360908344928,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
로즈하우스펜션,127.2473314872728,36.36079401114471,공주시,반포면,여행/레저,숙박,펜션,0,0.6428571428571428
로컬커피,127.11828460988391,36.45865858678505,공주시,웅진동,생활편의,카페,카페기타,0,0.21428571428571427
로컬커피,127.11828460988391,36.45865858678505,공주시,웅진동,생활편의,카페,카페기타,1,0.9411764705882353
로컬파스타,127.11800711930856,36.45923332249187,공주시,웅진동,생활편의,음식점,전문음식점,0,0.14285714285714285
로컬파스타,127.11800711930856,36.45923332249187,공주시,웅진동,생활편의,음식점,전문음식점,1,0.35294117647058826
로컬하우스,127.11806431387332,36.45866829349789,공주시,웅진동,여행/레저,숙박,숙박기타,0,0.10714285714285714
롯데리아/공주신관점,127.14082979708331,36.47305190861661,공주시,신관동,생활편의,음식점,패스트푸드,0,0.3571428571428571
롯데리아/공주신관점,127.14082979708331,36.47305190861661,공주시,신관동,생활편의,음식점,패스트푸드,1,0.35294117647058826
롯데하이마트/공주점,127.133757236733,36.4725616218155,공주시,신관동,쇼핑,대형유통점,전자제품판매,0,0.3214285714285714
롱디커피,127.1971569972306,36.444144367540346,공주시,월송동,생활편의,카페,카페기타,0,4.214285714285714
롱디커피,127.1971569972306,36.444144367540346,공주시,월송동,생활편의,카페,카페기타,1,4.647058823529412
루나무인텔,127.248997937064,36.366491052501,공주시,반포면,여행/레저,숙박,모텔/여관,0,0.10714285714285714
루치아의뜰,127.12378144935764,36.45378954739816,공주시,중학동,생활편의,카페,카페기타,0,0.10714285714285714
루치아의뜰,127.12378144935764,36.45378954739816,공주시,중학동,생활편의,카페,카페기타,1,1.0588235294117647
류계저수지,127.164753982952,36.5274722042849,공주시,의당면,여행/레저,관광명소,저수지,0,0.10714285714285714
리제나호텔,127.131090830304,36.470006342204,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.42857142857142855
리제나호텔,127.131090830304,36.470006342204,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.35294117647058826
마곡사,127.012295069237,36.5589954938208,공주시,사곡면,생활편의,종교,절,0,70.0
마곡사,127.012295069237,36.5589954938208,공주시,사곡면,생활편의,종교,절,1,152.76470588235296
마곡사계곡,127.01529479772076,36.55943990481956,공주시,사곡면,여행/레저,관광명소,폭포/계곡,0,0.14285714285714285
마곡사서울식당/[한식],127.019683324265,36.5561625268283,공주시,사곡면,생활편의,음식점,한식,0,0.10714285714285714
마곡사힐링펜션캠핑,127.037709448343,36.561328707631,공주시,사곡면,여행/레저,숙박,펜션,0,0.2857142857142857
마루호텔,127.13020377889865,36.47089134247348,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.46428571428571425
마루호텔,127.13020377889865,36.47089134247348,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.29411764705882354
마세오른,127.23283237718,36.4032089973693,공주시,반포면,생활편의,음식점,한식,0,3.6071428571428568
마세오른,127.23283237718,36.4032089973693,공주시,반포면,생활편의,음식점,한식,1,5.647058823529412
마암길희스밀,127.20065481803135,36.42630048610326,공주시,반포면,생활편의,음식점,전문음식점,0,0.10714285714285714
마음이편한정신과의원,127.118703305079,36.4407318312528,공주시,금학동,의료편의,의료시설,의원,0,0.10714285714285714
마치고,127.12264214960176,36.44911333708117,공주시,중학동,생활편의,술집,일본선술집,0,0.10714285714285714
마티석갈비,127.259885833331,36.369296352626,공주시,반포면,생활편의,음식점,한식,0,0.10714285714285714
만복생고기,127.13410062540856,36.47084024770552,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
만복생고기,127.13410062540856,36.47084024770552,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
말재농원,127.22381497119405,36.410941404262985,공주시,반포면,건물/시설,농/어업,농장/농원,0,0.9642857142857143
말재농원,127.22381497119405,36.410941404262985,공주시,반포면,건물/시설,농/어업,농장/농원,1,16.529411764705884
맑은마음병원,127.12650789187236,36.471478369798064,공주시,신관동,의료편의,의료시설,의원,0,0.14285714285714285
맑은마음병원,127.12650789187236,36.471478369798064,공주시,신관동,의료편의,의료시설,의원,1,0.5882352941176471
맘스터치/공주대신관점,127.14020109726276,36.47370041839566,공주시,신관동,생활편의,음식점,패스트푸드,1,0.17647058823529413
맘스터치/공주터미널점,127.13442387259391,36.46936754561618,공주시,신관동,생활편의,음식점,패스트푸드,0,0.10714285714285714
망중한커피앤티,127.12120447595385,36.451712583977184,공주시,중학동,생활편의,카페,카페기타,0,0.25
망중한커피앤티,127.12120447595385,36.451712583977184,공주시,중학동,생활편의,카페,카페기타,1,1.3529411764705883
매향,127.12161594927552,36.4655850923676,공주시,웅진동,생활편의,음식점,한식,0,5.321428571428571
매향,127.12161594927552,36.4655850923676,공주시,웅진동,생활편의,음식점,한식,1,8.23529411764706
맥주깡패,127.108898483253,36.4563688798082,공주시,웅진동,생활편의,술집,술집기타,0,0.10714285714285714
메가박스/공주,127.13889565917869,36.47356153772956,공주시,신관동,생활편의,문화생활시설,극장,0,1.1071428571428572
메가박스/공주,127.13889565917869,36.47356153772956,공주시,신관동,생활편의,문화생활시설,극장,1,2.411764705882353
메가커피/공주대점,127.13756750881038,36.472303348687504,공주시,신관동,생활편의,카페,커피전문점,0,0.10714285714285714
메가커피/공주대점,127.13756750881038,36.472303348687504,공주시,신관동,생활편의,카페,커피전문점,1,0.23529411764705882
메밀정원,127.218222385072,36.4232344073492,공주시,반포면,생활편의,음식점,한식,0,0.6428571428571428
메밀정원,127.218222385072,36.4232344073492,공주시,반포면,생활편의,음식점,한식,1,0.7647058823529412
메타세콰이어길,127.135145818046,36.4931148405689,공주시,의당면,여행/레저,관광명소,관광명소기타,0,6.214285714285714
메타세콰이어길,127.135145818046,36.4931148405689,공주시,의당면,여행/레저,관광명소,관광명소기타,1,15.823529411764707
명곡낚시터,126.939162351814,36.5991293747526,공주시,유구읍,여행/레저,레저/스포츠,낚시,0,0.10714285714285714
명곡낚시터,126.939162351814,36.5991293747526,공주시,유구읍,여행/레저,레저/스포츠,낚시,1,0.17647058823529413
명륜진사갈비/충남공주점,127.135645953982,36.4729504773625,공주시,신관동,생활편의,음식점,한식,0,0.14285714285714285
명성불고기,127.1250523,36.4581691,공주시,웅진동,생활편의,음식점,한식,0,1.1428571428571428
명성불고기,127.1250523,36.4581691,공주시,웅진동,생활편의,음식점,한식,1,3.5294117647058822
명주원,127.26413776733432,36.41242543288952,공주시,반포면,기업/단체,사회시설,사회복지시설,0,0.21428571428571427
명탄서원,127.156449786515,36.4585355763319,공주시,월송동,여행/레저,관광명소,문화유적지,1,0.17647058823529413
모던스토리/대전세종가구단지점,127.1977768314398,36.44422125429769,공주시,월송동,쇼핑,가구,가구기타,0,0.10714285714285714
모두와펜션,127.250692300786,36.3587141702243,공주시,반포면,여행/레저,숙박,펜션,0,0.14285714285714285
모두와펜션,127.250692300786,36.3587141702243,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
모든피씨산업,127.045572011004,36.3168288644493,공주시,탄천면,기업/단체,업종별기업,제조업,1,0.17647058823529413
모리의숲,126.98515831193,36.591658271211,공주시,유구읍,여행/레저,숙박,펜션,0,0.10714285714285714
모리의숲,126.98515831193,36.591658271211,공주시,유구읍,여행/레저,숙박,펜션,1,0.17647058823529413
모아자원,127.11611882038,36.5949364364859,공주시,정안면,쇼핑,중고품,중고품기타,0,0.2857142857142857
모아자원,127.11611882038,36.5949364364859,공주시,정안면,쇼핑,중고품,중고품기타,1,0.17647058823529413
모텔산,127.13067995111436,36.469569928221446,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.17857142857142858
목동교회,127.094456037849,36.3757113252968,공주시,이인면,생활편의,종교,교회시설,1,0.17647058823529413
목천2리경로당,127.115258486737,36.5170008873315,공주시,우성면,기업/단체,사회시설,사회복지시설,1,0.17647058823529413
목향커피,127.139312069594,36.4980309706242,공주시,의당면,생활편의,카페,카페기타,1,0.35294117647058826
뫼뜰펜션,127.255469626946,36.3617416313522,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
무궁화회관,127.12175085840867,36.4520275783658,공주시,중학동,생활편의,음식점,한식,0,0.25
무령왕릉,127.11384243512126,36.46225712576811,공주시,웅진동,여행/레저,관광명소,능묘,0,7.071428571428571
무령왕릉,127.11384243512126,36.46225712576811,공주시,웅진동,여행/레저,관광명소,능묘,1,50.88235294117647
무릉관광펜션,127.1657267814,36.45375839758,공주시,월송동,여행/레저,숙박,펜션,1,0.35294117647058826
무모한초밥/공주신관점,127.14022095883468,36.47325702560721,공주시,신관동,생활편의,음식점,일식,1,0.17647058823529413
무인호텔J2,127.24128942927894,36.35841850562065,공주시,반포면,여행/레저,숙박,모텔/여관,0,0.10714285714285714
무인호텔J2,127.24128942927894,36.35841850562065,공주시,반포면,여행/레저,숙박,모텔/여관,1,0.29411764705882354
무조건회센터,127.132312935031,36.4709784606584,공주시,신관동,쇼핑,음식료,농수축산물점,0,0.10714285714285714
무지개펜션,127.02277805811303,36.52709808740264,공주시,사곡면,여행/레저,숙박,펜션,0,0.14285714285714285
문천보건진료소,127.06551190321,36.630598730731165,공주시,정안면,의료편의,의료시설,보건소/지소,0,0.10714285714285714
뮤모텔,127.14366249809916,36.46251040139745,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.5714285714285714
뮤모텔,127.14366249809916,36.46251040139745,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.23529411764705882
미강펜션,127.25263653085,36.3633525423815,공주시,반포면,여행/레저,숙박,펜션,1,0.35294117647058826
미르섬,127.127702268162,36.4672010869032,공주시,신관동,여행/레저,관광명소,섬,0,4.964285714285714
미르섬,127.127702268162,36.4672010869032,공주시,신관동,여행/레저,관광명소,섬,1,73.29411764705883
미세스피베리,127.137118038926,36.473644851185,공주시,신관동,생활편의,카페,커피전문점,0,0.42857142857142855
미세스피베리,127.137118038926,36.473644851185,공주시,신관동,생활편의,카페,커피전문점,1,0.8823529411764706
미소담치과의원,127.125063710556,36.4563967483638,공주시,중학동,의료편의,의료시설,의원,1,0.17647058823529413
미앤맘산부인과의원,127.14117322945252,36.47408926860215,공주시,신관동,의료편의,의료시설,의원,0,0.21428571428571427
미앤맘산부인과의원,127.14117322945252,36.47408926860215,공주시,신관동,의료편의,의료시설,의원,1,0.17647058823529413
미원화학/탄천공장,127.05845152529952,36.29971010663559,공주시,탄천면,기업/단체,산업시설,공장,0,0.21428571428571427
미원화학/탄천공장,127.05845152529952,36.29971010663559,공주시,탄천면,기업/단체,산업시설,공장,1,0.23529411764705882
민갤러리,127.12484200650688,36.45400427861601,공주시,중학동,생활편의,문화생활시설,전시장,1,0.17647058823529413
밀목재카페&브런치,127.24831900583644,36.34038456501689,공주시,반포면,생활편의,음식점,전문음식점,0,0.10714285714285714
밀목재카페&브런치,127.24831900583644,36.34038456501689,공주시,반포면,생활편의,음식점,전문음식점,1,0.23529411764705882
밀물떼,127.252025472284,36.3635469610966,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
바른정형외과의원,127.133729491461,36.4692008939106,공주시,신관동,의료편의,의료시설,의원,0,0.10714285714285714
바른찬,127.13603776717572,36.47399149006134,공주시,신관동,쇼핑,음식료,반찬가게,1,0.17647058823529413
바베큐7892,127.26570604163952,36.36618415559808,공주시,반포면,생활편의,음식점,한식,0,0.5714285714285714
바베큐7892,127.26570604163952,36.36618415559808,공주시,반포면,생활편의,음식점,한식,1,0.35294117647058826
바보아저씨,127.134284969261,36.4723672026274,공주시,신관동,생활편의,음식점,전문음식점,0,0.2857142857142857
바운스캠프/공주점,127.082956599586,36.4280108526844,공주시,금학동,여행/레저,레저/스포츠,캠프장,0,0.10714285714285714
바운스캠프/공주점,127.082956599586,36.4280108526844,공주시,금학동,여행/레저,레저/스포츠,캠프장,1,1.1176470588235294
바이콩즈,127.256136200697,36.365491208314,공주시,반포면,생활편의,카페,카페기타,0,5.357142857142857
바이콩즈,127.256136200697,36.365491208314,공주시,반포면,생활편의,카페,카페기타,1,8.588235294117647
바인밸리,127.099787458622,36.5376095553946,공주시,정안면,여행/레저,레저/스포츠,캠프장,0,0.14285714285714285
바인밸리,127.099787458622,36.5376095553946,공주시,정안면,여행/레저,레저/스포츠,캠프장,1,0.35294117647058826
박진숙심리상담센터/공주점,127.15225556665,36.475144768508,공주시,월송동,의료편의,의료시설,전문클리닉,0,0.3214285714285714
박찬호기념관,127.126702430036,36.4590353458374,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,0,0.21428571428571427
박찬호기념관,127.126702430036,36.4590353458374,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,1,0.17647058823529413
반촌리마을회관,127.106231592235,36.5081685095014,공주시,우성면,기업/단체,사회시설,회관,1,0.17647058823529413
반포가든,127.257441449333,36.38671102159,공주시,반포면,생활편의,음식점,한식,1,0.35294117647058826
반포시골집,127.251858438255,36.4060143453056,공주시,반포면,생활편의,음식점,한식,0,0.6071428571428571
반포시골집,127.251858438255,36.4060143453056,공주시,반포면,생활편의,음식점,한식,1,0.5882352941176471
반포어죽,127.253052866165,36.3960710406685,공주시,반포면,생활편의,음식점,한식,0,0.35714285714285715
반포어죽,127.253052866165,36.3960710406685,공주시,반포면,생활편의,음식점,한식,1,0.23529411764705882
발리모텔/휴업중,127.253386430537,36.3671021198188,공주시,반포면,여행/레저,숙박,모텔/여관,1,0.17647058823529413
밤골농장식당,127.12478424763648,36.64643060218791,공주시,정안면,생활편의,음식점,한식,0,0.25
밥꽃하나피었네/[한식],127.17741782311612,36.33251130000838,공주시,계룡면,생활편의,음식점,한식,0,0.10714285714285714
밥꽃하나피었네/[한식],127.17741782311612,36.33251130000838,공주시,계룡면,생활편의,음식점,한식,1,0.7058823529411765
방일해장국/공주점,127.1315513,36.4700613,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
배꼽/[한식],127.1330906341345,36.47203390035014,공주시,신관동,생활편의,음식점,한식,0,0.35714285714285715
배꼽/[한식],127.1330906341345,36.47203390035014,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
배스킨라빈스/공주신관점,127.13786872748544,36.47372696084254,공주시,신관동,생활편의,음식점,패스트푸드,0,0.10714285714285714
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,0,0.10714285714285714
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,1,0.5882352941176471
백제나루영농조합법인,127.135784671934,36.4906706787401,공주시,의당면,기업/단체,업종별기업,음식료업,0,0.21428571428571427
백제안과의원,127.13874706327572,36.47400900178572,공주시,신관동,의료편의,의료시설,의원,0,0.5
백제오감체험관,127.111481533223,36.4623682104875,공주시,웅진동,생활편의,문화생활시설,전시장,0,0.5
백제오감체험관,127.111481533223,36.4623682104875,공주시,웅진동,생활편의,문화생활시설,전시장,1,0.4117647058823529
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,0,1.2142857142857144
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,1,2.764705882352941
법성사,127.249275713604,36.3638802403233,공주시,반포면,생활편의,종교,절,1,0.17647058823529413
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,0,1.4285714285714284
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,1,1.4705882352941178
베시두즈,127.2592973,36.4067245,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,0,6.321428571428571
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,1,12.411764705882353
별하글램핑,126.985436177158,36.578993053759,공주시,유구읍,여행/레저,레저/스포츠,캠프장,0,0.10714285714285714
별하글램핑,126.985436177158,36.578993053759,공주시,유구읍,여행/레저,레저/스포츠,캠프장,1,0.17647058823529413
보배반점/공주신관점 [중식],127.141062137428,36.473061607405,공주시,신관동,생활편의,음식점,중식,1,0.17647058823529413
복다방타로카페,127.122591719038,36.4552024257584,공주시,중학동,생활편의,카페,테마카페,0,0.14285714285714285
복영정육식당,127.12239128943544,36.462562931736926,공주시,웅진동,생활편의,음식점,한식,0,0.14285714285714285
복짜장/[중식],127.121397297498,36.464562462293,공주시,웅진동,생활편의,음식점,중식,1,0.17647058823529413
봄날처럼펜션,127.244998363212,36.3586030383375,공주시,반포면,여행/레저,숙박,펜션,1,0.4117647058823529
봉곡리커피,127.2263038,36.4030698,공주시,반포면,생활편의,카페,카페기타,0,0.10714285714285714
봉우리,127.1646626025792,36.44921385769055,공주시,옥룡동,생활편의,카페,전통찻집,0,0.10714285714285714
봉정동마을회관,127.087372829192,36.4329825334645,공주시,금학동,기업/단체,사회시설,회관,1,0.23529411764705882
봉황재한옥,127.12005564745544,36.45079606133315,공주시,중학동,여행/레저,숙박,전통숙소,0,0.14285714285714285
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,0,0.5
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,1,0.23529411764705882
부띠끄호텔반디,127.254997388277,36.368240888503,공주시,반포면,여행/레저,숙박,모텔/여관,0,0.3214285714285714
부띠끄호텔반디,127.254997388277,36.368240888503,공주시,반포면,여행/레저,숙박,모텔/여관,1,0.17647058823529413
부엉이식당,127.143173063581,36.4727283244149,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,0,3.25
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,1,11.176470588235295
북경깐풍기/[중식],127.13651849325232,36.47023557226464,공주시,신관동,생활편의,음식점,중식,0,0.10714285714285714
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,0,0.8214285714285714
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,1,1.0588235294117647
북계2리마을회관,127.123618584635,36.5468864132014,공주시,정안면,기업/단체,사회시설,회관,0,0.10714285714285714
북촌35제빵소,127.244053991711,36.3598251158635,공주시,반포면,생활편의,음식점,제과점,0,0.14285714285714285
북촌35제빵소,127.244053991711,36.3598251158635,공주시,반포면,생활편의,음식점,제과점,1,0.17647058823529413
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,0,1.607142857142857
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,1,1.0588235294117647
블랙야크/공주타운점,127.161615774129,36.4829772631372,공주시,월송동,쇼핑,의류/직물,스포츠·캐주얼의류,0,0.10714285714285714
블랙펄호텔,127.129479856424,36.470700698052,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.10714285714285714
빌드켐,127.045515332115,36.4457308380814,공주시,우성면,기업/단체,업종별기업,비금속 광물,0,0.10714285714285714
뿌띠뿌띠펜션,127.265329852565,36.362797124726,공주시,반포면,여행/레저,숙박,펜션,0,0.25
뿌띠뿌띠펜션,127.265329852565,36.362797124726,공주시,반포면,여행/레저,숙박,펜션,1,0.23529411764705882
사곡양조원,127.025822151927,36.5012799410804,공주시,사곡면,기업/단체,업종별기업,음식료업,0,0.10714285714285714
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,0,0.8928571428571428
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,3.4705882352941178
사람과나무펜션,127.25027567263,36.358547520086,공주시,반포면,여행/레저,숙박,펜션,1,0.23529411764705882
사현1리경로당,127.127423079528,36.6267661989312,공주시,정안면,기업/단체,사회시설,사회복지시설,1,0.17647058823529413
산골장어앤쌈밥,127.217028015621,36.4267062268635,공주시,반포면,생활편의,음식점,전문음식점,0,0.10714285714285714
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,0,0.5714285714285714
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,1,2.058823529411765
산구름마을펜션,127.202557303657,36.4018200891154,공주시,계룡면,여행/레저,숙박,펜션,0,0.14285714285714285
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,0,0.42857142857142855
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
산수맛집,127.25097432269808,36.36002689387297,공주시,반포면,생활편의,음식점,한식,0,0.21428571428571427
산야초본가식당,127.24449114350688,36.36036470309142,공주시,반포면,생활편의,음식점,한식,0,0.46428571428571425
산야초본가식당,127.24449114350688,36.36036470309142,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
