목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
배스킨라빈스/공주중동점,127.12428602008,36.454369197314,공주시,중학동,생활편의,음식점,패스트푸드,1,15
배이비인후과의원,127.12586919614,36.456202330781,공주시,중학동,의료편의,의료시설,의원,0,10
배이비인후과의원,127.12586919614,36.456202330781,공주시,중학동,의료편의,의료시설,의원,1,16
배이비인후과의원,127.12586919614,36.456202330781,공주시,중학동,의료편의,의료시설,의원,2,6
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,0,43
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,1,30
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,2,6
백제나루영농조합법인,127.135784671934,36.4906706787401,공주시,의당면,기업/단체,업종별기업,음식료업,0,12
백제안과의원,127.13874706327572,36.47400900178572,공주시,신관동,의료편의,의료시설,의원,0,15
백제안과의원,127.13874706327572,36.47400900178572,공주시,신관동,의료편의,의료시설,의원,2,5
백제오감체험관,127.111481533223,36.4623682104875,공주시,웅진동,생활편의,문화생활시설,전시장,0,43
백제오감체험관,127.111481533223,36.4623682104875,공주시,웅진동,생활편의,문화생활시설,전시장,1,29
백제정신과의원,127.12586106606012,36.45618631285784,공주시,중학동,의료편의,의료시설,의원,0,3
백제짬뽕/[중식],127.21808350104,36.424067644903,공주시,반포면,생활편의,음식점,중식,2,3
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,0,141
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,1,76
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,2,10
백제한의원,127.146256105517,36.474617015865,공주시,신관동,의료편의,의료시설,한의원,0,3
백제한의원,127.146256105517,36.474617015865,공주시,신관동,의료편의,의료시설,한의원,1,3
버킹검모텔,127.133146206584,36.469589735043,공주시,신관동,여행/레저,숙박,모텔/여관,0,19
버킹검모텔,127.133146206584,36.469589735043,공주시,신관동,여행/레저,숙박,모텔/여관,1,30
버킹검모텔,127.133146206584,36.469589735043,공주시,신관동,여행/레저,숙박,모텔/여관,2,14
법성사,127.249275713604,36.3638802403233,공주시,반포면,생활편의,종교,절,1,3
베리베리팜,127.122591204842,36.5127514151875,공주시,우성면,기업/단체,업종별기업,음식료업,0,3
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,0,34
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,1,25
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,2,6
베시두즈,127.2592973,36.4067245,공주시,반포면,여행/레저,숙박,펜션,0,3
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,0,345
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,1,548
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,2,107
벼슬한우,127.1500573,36.3252393,공주시,계룡면,생활편의,음식점,한식,0,6
별천지가든,127.13496808689013,36.46787216109318,공주시,신관동,생활편의,음식점,한식,0,3
별천지가든,127.13496808689013,36.46787216109318,공주시,신관동,생활편의,음식점,한식,1,4
별하글램핑,126.985436177158,36.578993053759,공주시,유구읍,여행/레저,레저/스포츠,캠프장,1,3
별하글램핑,126.985436177158,36.578993053759,공주시,유구읍,여행/레저,레저/스포츠,캠프장,2,3
병사골탐방지원센터,127.25763601374564,36.37146275935049,공주시,반포면,여행/레저,관광명소,명산,1,3
보광암,127.189475701709,36.3380772732634,공주시,계룡면,생활편의,종교,절,0,3
보광암,127.189475701709,36.3380772732634,공주시,계룡면,생활편의,종교,절,2,3
보림정사,127.120674687764,36.5151122456421,공주시,우성면,생활편의,종교,절,0,3
보물리교회,127.127478959983,36.5903259188615,공주시,정안면,생활편의,종교,교회시설,0,3
보배반점/공주신관점 [중식],127.141062137428,36.473061607405,공주시,신관동,생활편의,음식점,중식,1,22
복다방타로카페,127.122591719038,36.4552024257584,공주시,중학동,생활편의,카페,테마카페,0,4
복영정육식당,127.12239128943544,36.462562931736926,공주시,웅진동,생활편의,음식점,한식,0,21
복영정육식당,127.12239128943544,36.462562931736926,공주시,웅진동,생활편의,음식점,한식,1,14
복영정육식당,127.12239128943544,36.462562931736926,공주시,웅진동,생활편의,음식점,한식,2,7
복짜장/[중식],127.121397297498,36.464562462293,공주시,웅진동,생활편의,음식점,중식,0,6
복짜장/[중식],127.121397297498,36.464562462293,공주시,웅진동,생활편의,음식점,중식,1,7
본도시락/공주중동점,127.124452653347,36.456452294029,공주시,중학동,생활편의,음식점,도시락전문,0,3
본죽/공주신관동점,127.13542374906,36.4732282221602,공주시,신관동,생활편의,음식점,죽,0,17
본죽/공주신관동점,127.13542374906,36.4732282221602,공주시,신관동,생활편의,음식점,죽,1,11
봄날처럼펜션,127.244998363212,36.3586030383375,공주시,반포면,여행/레저,숙박,펜션,1,7
봉곡리커피,127.2263038,36.4030698,공주시,반포면,생활편의,카페,카페기타,0,3
봉곡리커피,127.2263038,36.4030698,공주시,반포면,생활편의,카페,카페기타,2,3
봉리단길,127.1491169168764,36.47964423687964,공주시,월송동,생활편의,카페,카페기타,1,3
봉우리,127.1646626025792,36.44921385769055,공주시,옥룡동,생활편의,카페,전통찻집,2,3
봉정나래유아숲체험원,127.092955609745,36.4392874022827,공주시,금학동,여행/레저,관광명소,체험학습,1,4
봉정동마을회관,127.087372829192,36.4329825334645,공주시,금학동,기업/단체,사회시설,회관,0,3
봉정동마을회관,127.087372829192,36.4329825334645,공주시,금학동,기업/단체,사회시설,회관,1,4
봉황재한옥,127.12005564745544,36.45079606133315,공주시,중학동,여행/레저,숙박,전통숙소,0,29
봉황재한옥,127.12005564745544,36.45079606133315,공주시,중학동,여행/레저,숙박,전통숙소,1,7
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,0,11
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,1,4
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,2,3
부띠끄호텔반디,127.254997388277,36.368240888503,공주시,반포면,여행/레저,숙박,모텔/여관,0,13
부띠끄호텔반디,127.254997388277,36.368240888503,공주시,반포면,여행/레저,숙박,모텔/여관,1,6
부엉이식당,127.143173063581,36.4727283244149,공주시,신관동,생활편의,음식점,한식,0,10
부엉이식당,127.143173063581,36.4727283244149,공주시,신관동,생활편의,음식점,한식,1,23
부일식품영농조합,127.192002577009,36.4140686315355,공주시,계룡면,기업/단체,업종별기업,음식료업,0,3
부일식품영농조합,127.192002577009,36.4140686315355,공주시,계룡면,기업/단체,업종별기업,음식료업,1,6
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,0,154
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,1,334
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,2,43
부짓집돼지국밥,127.124035999509,36.4591742033698,공주시,웅진동,생활편의,음식점,한식,0,3
부흥루/[중식],127.124174904751,36.4559523494346,공주시,중학동,생활편의,음식점,중식,0,3
부흥루/[중식],127.124174904751,36.4559523494346,공주시,중학동,생활편의,음식점,중식,1,3
북경깐풍기/[중식],127.13651849325232,36.47023557226464,공주시,신관동,생활편의,음식점,중식,0,3
북경깐풍기/[중식],127.13651849325232,36.47023557226464,공주시,신관동,생활편의,음식점,중식,1,6
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,0,60
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,1,69
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,2,12
북계2리마을회관,127.123618584635,36.5468864132014,공주시,정안면,기업/단체,사회시설,회관,0,3
북촌35제빵소,127.244053991711,36.3598251158635,공주시,반포면,생활편의,음식점,제과점,0,4
북촌35제빵소,127.244053991711,36.3598251158635,공주시,반포면,생활편의,음식점,제과점,1,10
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,0,38
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,1,22
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,2,17
불끈낙지/공주점,127.17475382007,36.4465926008284,공주시,옥룡동,생활편의,음식점,전문음식점,1,3
불장골저수지,127.265218436733,36.3977098146098,공주시,반포면,여행/레저,관광명소,저수지,1,3
브로시스컴,127.136034838292,36.4695897518864,공주시,신관동,생활편의,카페,카페기타,1,3
블랙야크/공주타운점,127.161615774129,36.4829772631372,공주시,월송동,쇼핑,의류/직물,스포츠·캐주얼의류,0,6
블랙펄호텔,127.129479856424,36.470700698052,공주시,신관동,여행/레저,숙박,모텔/여관,0,19
블랙펄호텔,127.129479856424,36.470700698052,공주시,신관동,여행/레저,숙박,모텔/여관,1,19
블랙펄호텔,127.129479856424,36.470700698052,공주시,신관동,여행/레저,숙박,모텔/여관,2,13
비나인동물병원,127.13894775073322,36.47411374969408,공주시,신관동,의료편의,기타의료시설,동물병원,0,6
빅스타피자/공주점,127.137368038774,36.4711729124043,공주시,신관동,생활편의,음식점,패스트푸드,1,6
빅스타피자/공주점,127.137368038774,36.4711729124043,공주시,신관동,생활편의,음식점,패스트푸드,2,9
빌드켐,127.045515332115,36.4457308380814,공주시,우성면,기업/단체,업종별기업,비금속 광물,0,3
빽다방/공주대점,127.13753467595,36.4728116153339,공주시,신관동,생활편의,카페,커피전문점,0,3
빽다방/공주대점,127.13753467595,36.4728116153339,공주시,신관동,생활편의,카페,커피전문점,1,36
빽다방/공주대점,127.13753467595,36.4728116153339,공주시,신관동,생활편의,카페,커피전문점,2,6
뽀빠이식당,127.130368678829,36.4692841981498,공주시,신관동,생활편의,음식점,배달음식점,1,3
뿌띠뿌띠펜션,127.265329852565,36.362797124726,공주시,반포면,여행/레저,숙박,펜션,0,7
뿌띠뿌띠펜션,127.265329852565,36.362797124726,공주시,반포면,여행/레저,숙박,펜션,1,4
삐리리대반점/[중식],127.121452931031,36.4552579683562,공주시,중학동,생활편의,음식점,중식,0,3
사계절육묘장,127.122507860763,36.5147789610575,공주시,의당면,건물/시설,농/어업,농/어업기타,1,3
사곡양조원,127.025822151927,36.5012799410804,공주시,사곡면,기업/단체,업종별기업,음식료업,0,20
사곡양조원,127.025822151927,36.5012799410804,공주시,사곡면,기업/단체,업종별기업,음식료업,1,24
사곡양조원,127.025822151927,36.5012799410804,공주시,사곡면,기업/단체,업종별기업,음식료업,2,3
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,0,32
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,87
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,2,8
사람과나무펜션,127.25027567263,36.358547520086,공주시,반포면,여행/레저,숙박,펜션,1,4
사자김밥,127.13952037820968,36.475283811155535,공주시,신관동,생활편의,음식점,분식,0,3
사자김밥,127.13952037820968,36.475283811155535,공주시,신관동,생활편의,음식점,분식,2,3
사현1리경로당,127.127423079528,36.6267661989312,공주시,정안면,기업/단체,사회시설,사회복지시설,1,3
산골,127.23779451889423,36.358418968370415,공주시,반포면,생활편의,음식점,한식,0,3
산골장어앤쌈밥,127.217028015621,36.4267062268635,공주시,반포면,생활편의,음식점,전문음식점,0,3
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,0,10
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,1,49
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,2,6
산구름마을펜션,127.202557303657,36.4018200891154,공주시,계룡면,여행/레저,숙박,펜션,0,4
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,0,12
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,1,6
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,2,4
산성한우불고기,127.123536026685,36.461118423143,공주시,웅진동,생활편의,음식점,한식,0,5
산성한우불고기,127.123536026685,36.461118423143,공주시,웅진동,생활편의,음식점,한식,1,11
산수맛집,127.25097432269808,36.36002689387297,공주시,반포면,생활편의,음식점,한식,0,9
산수맛집,127.25097432269808,36.36002689387297,공주시,반포면,생활편의,음식점,한식,1,6
산야초본가식당,127.24449114350688,36.36036470309142,공주시,반포면,생활편의,음식점,한식,0,13
산야초본가식당,127.24449114350688,36.36036470309142,공주시,반포면,생활편의,음식점,한식,1,6
삼대째손두부,127.131924081012,36.4709506837821,공주시,신관동,생활편의,음식점,한식,0,16
삼대째손두부,127.131924081012,36.4709506837821,공주시,신관동,생활편의,음식점,한식,1,9
삼미식당/[한식],127.12347480435308,36.45463772210032,공주시,중학동,생활편의,음식점,한식,1,3
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,0,7
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,1,29
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,2,8
삼성스토어/공주신관점,127.143728552277,36.47467255032,공주시,신관동,쇼핑,가전,삼성,0,3
삼성스토어/공주신관점,127.143728552277,36.47467255032,공주시,신관동,쇼핑,가전,삼성,2,6
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,0,176
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,1,70
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,2,36
삼양세탁소,127.121147402674,36.4552579665798,공주시,중학동,생활편의,생활서비스,세탁소,0,3
삼양세탁소,127.121147402674,36.4552579665798,공주시,중학동,생활편의,생활서비스,세탁소,1,3
삼양소재개발,127.025489517149,36.425288610419,공주시,우성면,기업/단체,업종별기업,기계,1,8
삼양에이알,127.127313200443,36.491087248416,공주시,신관동,기업/단체,업종별기업,기계,2,3
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,0,27
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,1,31
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,2,9
삼이씨앤지,127.029266350532,36.4943640837457,공주시,사곡면,기업/단체,업종별기업,건설업,0,3
삼채가,127.10751763649232,36.4868120247142,공주시,신관동,생활편의,음식점,한식,0,3
삼첩분식/충남공주점,127.136229232899,36.473228226859,공주시,신관동,생활편의,음식점,분식,0,3
삼첩분식/충남공주점,127.136229232899,36.473228226859,공주시,신관동,생활편의,음식점,분식,1,3
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,0,159
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,1,58
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,2,54
상상무인텔,127.25165577490336,36.36747524062692,공주시,반포면,여행/레저,숙박,모텔/여관,0,3
상상무인텔,127.25165577490336,36.36747524062692,공주시,반포면,여행/레저,숙박,모텔/여관,1,6
상서1리마을회관,127.08557935972914,36.4837084895066,공주시,우성면,기업/단체,사회시설,회관,0,3
상신계곡펜션,127.213750928295,36.382239052169,공주시,반포면,여행/레저,숙박,펜션,0,3
상신계곡펜션,127.213750928295,36.382239052169,공주시,반포면,여행/레저,숙박,펜션,1,4
상운철물,127.121675103776,36.4585909228304,공주시,웅진동,생활편의,생활서비스,철물점,0,3
새롬펜션&캠핑,127.04302122938412,36.57553463184608,공주시,사곡면,여행/레저,숙박,펜션,0,4
새실교회,127.126923051575,36.6347652816731,공주시,정안면,생활편의,종교,교회시설,1,4
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,0,52
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,1,128
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,2,26
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,0,25
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,1,29
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,2,3
샤브쌈주머니/공주점,127.150366826751,36.4772834023932,공주시,월송동,생활편의,음식점,전문음식점,0,14
샤브쌈주머니/공주점,127.150366826751,36.4772834023932,공주시,월송동,생활편의,음식점,전문음식점,1,31
샤브쌈주머니/공주점,127.150366826751,36.4772834023932,공주시,월송동,생활편의,음식점,전문음식점,2,10
샤브하우스,127.140256649115,36.4735615456728,공주시,신관동,생활편의,음식점,샤브샤브,0,3
샤브하우스,127.140256649115,36.4735615456728,공주시,신관동,생활편의,음식점,샤브샤브,1,6
샵17커피,127.141450957395,36.4768945057687,공주시,신관동,생활편의,카페,카페기타,1,9
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,0,287
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,313
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,2,87
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,0,35
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,1,94
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,2,4
서울식당,127.2366059726994,36.35761577021505,공주시,반포면,생활편의,음식점,한식,0,5
서울안과의원,127.124647065629,36.4581187717521,공주시,웅진동,의료편의,의료시설,의원,0,4
서울안과의원,127.124647065629,36.4581187717521,공주시,웅진동,의료편의,의료시설,의원,1,4
서울안과의원,127.124647065629,36.4581187717521,공주시,웅진동,의료편의,의료시설,의원,2,6
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,0,72
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,1,103
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,2,17
서울튼튼신경외과의원,127.123063869277,36.4585631562987,공주시,웅진동,의료편의,의료시설,의원,0,6
서울튼튼신경외과의원,127.123063869277,36.4585631562987,공주시,웅진동,의료편의,의료시설,의원,1,3
서진약품,127.041459999146,36.461451243473,공주시,우성면,기업/단체,업종별기업,유통업,1,3
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,0,4
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,1,20
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,2,13
석장리계절별꽃단지,127.191696765157,36.4456761379219,공주시,석장리동,여행/레저,관광명소,관광명소기타,1,6
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,0,169
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,1,337
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,2,123
석장리박물관/방문자센터,127.18839142303744,36.44758538999156,공주시,월송동,여행/레저,관광명소,관광안내소,1,3
선비꼬마김밥/공주점,127.14698963710566,36.47453370641978,공주시,신관동,생활편의,음식점,분식,0,3
선비꼬마김밥/공주점,127.14698963710566,36.47453370641978,공주시,신관동,생활편의,음식점,분식,2,3
선지교회,127.150200025454,36.4939481668561,공주시,의당면,생활편의,종교,교회시설,1,3
선학리마을회관,126.987547846951,36.4943082949004,공주시,신풍면,기업/단체,사회시설,회관,1,4
설빙/공주점,127.141339890974,36.4730060598072,공주시,신관동,생활편의,카페,카페기타,0,15
설빙/공주점,127.141339890974,36.4730060598072,공주시,신관동,생활편의,카페,카페기타,1,11
성곡사,127.070012607298,36.5070295401179,공주시,우성면,생활편의,종교,절,1,9
성곡사,127.070012607298,36.5070295401179,공주시,우성면,생활편의,종교,절,2,7
성보의원,127.13347962854,36.4563412481335,공주시,옥룡동,의료편의,의료시설,의원,0,15
성보의원,127.13347962854,36.4563412481335,공주시,옥룡동,의료편의,의료시설,의원,1,25
성보의원,127.13347962854,36.4563412481335,공주시,옥룡동,의료편의,의료시설,의원,2,3
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,0,52
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,1,43
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,2,50
세븐일레븐/공주대중문점,127.141367664042,36.4732560314544,공주시,신관동,쇼핑,대형유통점,편의점,0,4
세븐일레븐/공주대중문점,127.141367664042,36.4732560314544,공주시,신관동,쇼핑,대형유통점,편의점,1,3
세븐일레븐/공주신관현대점,127.13567378266,36.4669789364809,공주시,신관동,쇼핑,대형유통점,편의점,1,9
세영레미콘,127.117424471135,36.5714669030631,공주시,정안면,기업/단체,업종별기업,비금속 광물,1,6
세종공주축산농협/공주가축시장,127.100759964352,36.4961976216663,공주시,신관동,쇼핑,시장,시장기타,0,4
세종공주축산농협/공주가축시장,127.100759964352,36.4961976216663,공주시,신관동,쇼핑,시장,시장기타,2,3
세종공주축산농협경제사업장,127.103370893925,36.4904760675648,공주시,신관동,기업/단체,각종단체,산업별단체,0,3
세종아스콘,127.08851387311864,36.4735746845639,공주시,우성면,기업/단체,업종별기업,제조업,0,4
세종아스콘,127.08851387311864,36.4735746845639,공주시,우성면,기업/단체,업종별기업,제조업,1,4
세종평화의동산,127.072373463053,36.5120845323157,공주시,우성면,생활편의,종교,교회시설,0,3
세종평화의동산,127.072373463053,36.5120845323157,공주시,우성면,생활편의,종교,교회시설,1,8
세종프라임요양병원,127.13878326130516,36.57484401155534,공주시,정안면,의료편의,의료시설,요양병원,0,31
세종프라임요양병원,127.13878326130516,36.57484401155534,공주시,정안면,의료편의,의료시설,요양병원,1,27
소나무굿당,127.174726976461,36.3421045067476,공주시,계룡면,생활편의,생활서비스,생활서비스기타,0,3
소나무한의원,127.124119318243,36.459979667538,공주시,웅진동,의료편의,의료시설,한의원,0,3
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,0,38
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,1,14
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,2,11
소담펜션,127.24261485981695,36.36025050759928,공주시,반포면,여행/레저,숙박,펜션,1,3
소랭이개울가,127.076955361803,36.6266548041185,공주시,정안면,여행/레저,숙박,펜션,0,12
소랭이개울가,127.076955361803,36.6266548041185,공주시,정안면,여행/레저,숙박,펜션,1,6
소랭이활성화센터,127.083399224646,36.6273769815243,공주시,정안면,생활편의,문화생활시설,문화생활시설기타,0,3
소망공동체,127.167754555522,36.4340106610791,공주시,옥룡동,기업/단체,사회시설,사회복지시설,0,5
소망공동체,127.167754555522,36.4340106610791,공주시,옥룡동,기업/단체,사회시설,사회복지시설,1,26
소문난떡집,126.951217251397,36.5514404502857,공주시,유구읍,생활편의,음식점,떡/한과,1,5
소여도방,127.215861786335,36.3895437879514,공주시,반포면,쇼핑,문화용품,문화용품기타,0,3
손수차림/[한식],127.152144414139,36.4808663373921,공주시,월송동,생활편의,음식점,한식,0,21
손수차림/[한식],127.152144414139,36.4808663373921,공주시,월송동,생활편의,음식점,한식,1,11
손수차림/[한식],127.152144414139,36.4808663373921,공주시,월송동,생활편의,음식점,한식,2,3
솔다리펜션가든,127.031710045438,36.5543572470681,공주시,사곡면,여행/레저,숙박,펜션,0,9
솔다리펜션가든,127.031710045438,36.5543572470681,공주시,사곡면,여행/레저,숙박,펜션,1,7
솔라피데/공주점,127.154644272503,36.471839603935,공주시,월송동,생활편의,카페,카페기타,1,11
솔라피데/공주점,127.154644272503,36.471839603935,공주시,월송동,생활편의,카페,카페기타,2,3
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,0,120
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,1,89
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,2,18
솔밭가든,127.191169362784,36.4090414218035,공주시,계룡면,생활편의,음식점,한식,0,3
솔밭식당,127.12133310289244,36.45417145117501,공주시,중학동,생활편의,음식점,한식,0,3
솔밭식당,127.12133310289244,36.45417145117501,공주시,중학동,생활편의,음식점,한식,1,3
솔브레인/제2공장,127.07564632988192,36.430274587278674,공주시,금학동,기업/단체,업종별기업,제조업,1,3
솔브레인/제4공장,127.07400889178052,36.43347452572996,공주시,금학동,기업/단체,업종별기업,제조업,1,3
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,0,54
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,1,10
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,2,3
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,0,238
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,1,62
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,2,42
솔약국,127.123341622328,36.4585631579145,공주시,웅진동,의료편의,기타의료시설,약국,1,6
솔향기,127.2346728465385,36.40113773749755,공주시,반포면,생활편의,음식점,한식,1,3
솔향기,127.2346728465385,36.40113773749755,공주시,반포면,생활편의,음식점,한식,2,3
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,0,7
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,1,6
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,2,6
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,0,286
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,1,262
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,2,104
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,0,610
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,1,820
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,2,179
수리치골성지,126.896028011974,36.519277144012,공주시,신풍면,여행/레저,관광명소,문화유적지,0,3
수리치골성지,126.896028011974,36.519277144012,공주시,신풍면,여행/레저,관광명소,문화유적지,1,94
