목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
배스킨라빈스/공주중동점,127.12428602008,36.454369197314,공주시,중학동,생활편의,음식점,패스트푸드,18
배이비인후과의원,127.12586919614,36.456202330781,공주시,중학동,의료편의,의료시설,의원,32
백년추어탕,127.158769,36.4772495,공주시,월송동,생활편의,음식점,한식,79
백제나루영농조합법인,127.135784671934,36.4906706787401,공주시,의당면,기업/단체,업종별기업,음식료업,12
백제안과의원,127.13874706327572,36.47400900178572,공주시,신관동,의료편의,의료시설,의원,20
백제오감체험관,127.111481533223,36.4623682104875,공주시,웅진동,생활편의,문화생활시설,전시장,72
백제정신과의원,127.12586106606012,36.45618631285784,공주시,중학동,의료편의,의료시설,의원,3
백제짬뽕/[중식],127.21808350104,36.424067644903,공주시,반포면,생활편의,음식점,중식,3
백제체육관,127.106815279551,36.4626459294799,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,227
백제한의원,127.146256105517,36.474617015865,공주시,신관동,의료편의,의료시설,한의원,6
버킹검모텔,127.133146206584,36.469589735043,공주시,신관동,여행/레저,숙박,모텔/여관,63
법성사,127.249275713604,36.3638802403233,공주시,반포면,생활편의,종교,절,3
베리베리팜,127.122591204842,36.5127514151875,공주시,우성면,기업/단체,업종별기업,음식료업,3
베스트필드,127.257552738262,36.3658522866395,공주시,반포면,여행/레저,레저/스포츠,캠프장,65
베시두즈,127.2592973,36.4067245,공주시,반포면,여행/레저,숙박,펜션,3
베이커리밤마을,127.12298546613316,36.464751787409085,공주시,웅진동,생활편의,음식점,제과점,1000
벼슬한우,127.1500573,36.3252393,공주시,계룡면,생활편의,음식점,한식,6
별천지가든,127.13496808689013,36.46787216109318,공주시,신관동,생활편의,음식점,한식,7
별하글램핑,126.985436177158,36.578993053759,공주시,유구읍,여행/레저,레저/스포츠,캠프장,6
병사골탐방지원센터,127.25763601374564,36.37146275935049,공주시,반포면,여행/레저,관광명소,명산,3
보광암,127.189475701709,36.3380772732634,공주시,계룡면,생활편의,종교,절,6
보림정사,127.120674687764,36.5151122456421,공주시,우성면,생활편의,종교,절,3
보물리교회,127.127478959983,36.5903259188615,공주시,정안면,생활편의,종교,교회시설,3
보배반점/공주신관점 [중식],127.141062137428,36.473061607405,공주시,신관동,생활편의,음식점,중식,22
복다방타로카페,127.122591719038,36.4552024257584,공주시,중학동,생활편의,카페,테마카페,4
복영정육식당,127.12239128943544,36.462562931736926,공주시,웅진동,생활편의,음식점,한식,42
복짜장/[중식],127.121397297498,36.464562462293,공주시,웅진동,생활편의,음식점,중식,13
본도시락/공주중동점,127.124452653347,36.456452294029,공주시,중학동,생활편의,음식점,도시락전문,3
본죽/공주신관동점,127.13542374906,36.4732282221602,공주시,신관동,생활편의,음식점,죽,28
봄날처럼펜션,127.244998363212,36.3586030383375,공주시,반포면,여행/레저,숙박,펜션,7
봉곡리커피,127.2263038,36.4030698,공주시,반포면,생활편의,카페,카페기타,6
봉리단길,127.1491169168764,36.47964423687964,공주시,월송동,생활편의,카페,카페기타,3
봉우리,127.1646626025792,36.44921385769055,공주시,옥룡동,생활편의,카페,전통찻집,3
봉정나래유아숲체험원,127.092955609745,36.4392874022827,공주시,금학동,여행/레저,관광명소,체험학습,4
봉정동마을회관,127.087372829192,36.4329825334645,공주시,금학동,기업/단체,사회시설,회관,7
봉황재한옥,127.12005564745544,36.45079606133315,공주시,중학동,여행/레저,숙박,전통숙소,36
봉황지낚시터,127.10325954865252,36.51780628096879,공주시,우성면,여행/레저,레저/스포츠,낚시,18
부띠끄호텔반디,127.254997388277,36.368240888503,공주시,반포면,여행/레저,숙박,모텔/여관,19
부엉이식당,127.143173063581,36.4727283244149,공주시,신관동,생활편의,음식점,한식,33
부일식품영농조합,127.192002577009,36.4140686315355,공주시,계룡면,기업/단체,업종별기업,음식료업,9
부자떡집,127.123841578067,36.458535386213,공주시,웅진동,생활편의,음식점,떡/한과,531
부짓집돼지국밥,127.124035999509,36.4591742033698,공주시,웅진동,생활편의,음식점,한식,3
부흥루/[중식],127.124174904751,36.4559523494346,공주시,중학동,생활편의,음식점,중식,6
북경깐풍기/[중식],127.13651849325232,36.47023557226464,공주시,신관동,생활편의,음식점,중식,9
북경탕수육/공주점,127.124952620475,36.45514689027,공주시,중학동,생활편의,음식점,중식,141
북계2리마을회관,127.123618584635,36.5468864132014,공주시,정안면,기업/단체,사회시설,회관,3
북촌35제빵소,127.244053991711,36.3598251158635,공주시,반포면,생활편의,음식점,제과점,14
분반차정다운아지트,127.236165427189,36.40176473707,공주시,반포면,생활편의,음식점,세계요리,77
불끈낙지/공주점,127.17475382007,36.4465926008284,공주시,옥룡동,생활편의,음식점,전문음식점,3
불장골저수지,127.265218436733,36.3977098146098,공주시,반포면,여행/레저,관광명소,저수지,3
브로시스컴,127.136034838292,36.4695897518864,공주시,신관동,생활편의,카페,카페기타,3
블랙야크/공주타운점,127.161615774129,36.4829772631372,공주시,월송동,쇼핑,의류/직물,스포츠·캐주얼의류,6
블랙펄호텔,127.129479856424,36.470700698052,공주시,신관동,여행/레저,숙박,모텔/여관,51
비나인동물병원,127.13894775073322,36.47411374969408,공주시,신관동,의료편의,기타의료시설,동물병원,6
빅스타피자/공주점,127.137368038774,36.4711729124043,공주시,신관동,생활편의,음식점,패스트푸드,15
빌드켐,127.045515332115,36.4457308380814,공주시,우성면,기업/단체,업종별기업,비금속 광물,3
빽다방/공주대점,127.13753467595,36.4728116153339,공주시,신관동,생활편의,카페,커피전문점,45
뽀빠이식당,127.130368678829,36.4692841981498,공주시,신관동,생활편의,음식점,배달음식점,3
뿌띠뿌띠펜션,127.265329852565,36.362797124726,공주시,반포면,여행/레저,숙박,펜션,11
삐리리대반점/[중식],127.121452931031,36.4552579683562,공주시,중학동,생활편의,음식점,중식,3
사계절육묘장,127.122507860763,36.5147789610575,공주시,의당면,건물/시설,농/어업,농/어업기타,3
사곡양조원,127.025822151927,36.5012799410804,공주시,사곡면,기업/단체,업종별기업,음식료업,47
사곡할인마트,127.02507493952476,36.50329940896982,공주시,사곡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,127
사람과나무펜션,127.25027567263,36.358547520086,공주시,반포면,여행/레저,숙박,펜션,4
사자김밥,127.13952037820968,36.475283811155535,공주시,신관동,생활편의,음식점,분식,6
사현1리경로당,127.127423079528,36.6267661989312,공주시,정안면,기업/단체,사회시설,사회복지시설,3
산골,127.23779451889423,36.358418968370415,공주시,반포면,생활편의,음식점,한식,3
산골장어앤쌈밥,127.217028015621,36.4267062268635,공주시,반포면,생활편의,음식점,전문음식점,3
산과별캠핑장,127.018516428721,36.5936026862649,공주시,사곡면,여행/레저,레저/스포츠,캠프장,65
산구름마을펜션,127.202557303657,36.4018200891154,공주시,계룡면,여행/레저,숙박,펜션,4
산너머남촌에는펜션,127.248942458242,36.358491963027,공주시,반포면,여행/레저,숙박,펜션,22
산성한우불고기,127.123536026685,36.461118423143,공주시,웅진동,생활편의,음식점,한식,16
산수맛집,127.25097432269808,36.36002689387297,공주시,반포면,생활편의,음식점,한식,15
산야초본가식당,127.24449114350688,36.36036470309142,공주시,반포면,생활편의,음식점,한식,19
삼대째손두부,127.131924081012,36.4709506837821,공주시,신관동,생활편의,음식점,한식,25
삼미식당/[한식],127.12347480435308,36.45463772210032,공주시,중학동,생활편의,음식점,한식,3
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,44
삼성스토어/공주신관점,127.143728552277,36.47467255032,공주시,신관동,쇼핑,가전,삼성,9
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,282
삼양세탁소,127.121147402674,36.4552579665798,공주시,중학동,생활편의,생활서비스,세탁소,6
삼양소재개발,127.025489517149,36.425288610419,공주시,우성면,기업/단체,업종별기업,기계,8
삼양에이알,127.127313200443,36.491087248416,공주시,신관동,기업/단체,업종별기업,기계,3
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,67
삼이씨앤지,127.029266350532,36.4943640837457,공주시,사곡면,기업/단체,업종별기업,건설업,3
삼채가,127.10751763649232,36.4868120247142,공주시,신관동,생활편의,음식점,한식,3
삼첩분식/충남공주점,127.136229232899,36.473228226859,공주시,신관동,생활편의,음식점,분식,6
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,271
상상무인텔,127.25165577490336,36.36747524062692,공주시,반포면,여행/레저,숙박,모텔/여관,9
상서1리마을회관,127.08557935972914,36.4837084895066,공주시,우성면,기업/단체,사회시설,회관,3
상신계곡펜션,127.213750928295,36.382239052169,공주시,반포면,여행/레저,숙박,펜션,7
상운철물,127.121675103776,36.4585909228304,공주시,웅진동,생활편의,생활서비스,철물점,3
새롬펜션&캠핑,127.04302122938412,36.57553463184608,공주시,사곡면,여행/레저,숙박,펜션,4
새실교회,127.126923051575,36.6347652816731,공주시,정안면,생활편의,종교,교회시설,4
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,206
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,57
샤브쌈주머니/공주점,127.150366826751,36.4772834023932,공주시,월송동,생활편의,음식점,전문음식점,55
샤브하우스,127.140256649115,36.4735615456728,공주시,신관동,생활편의,음식점,샤브샤브,9
샵17커피,127.141450957395,36.4768945057687,공주시,신관동,생활편의,카페,카페기타,9
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,687
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,133
서울식당,127.2366059726994,36.35761577021505,공주시,반포면,생활편의,음식점,한식,5
서울안과의원,127.124647065629,36.4581187717521,공주시,웅진동,의료편의,의료시설,의원,14
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,192
서울튼튼신경외과의원,127.123063869277,36.4585631562987,공주시,웅진동,의료편의,의료시설,의원,9
서진약품,127.041459999146,36.461451243473,공주시,우성면,기업/단체,업종별기업,유통업,3
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,37
석장리계절별꽃단지,127.191696765157,36.4456761379219,공주시,석장리동,여행/레저,관광명소,관광명소기타,6
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,629
석장리박물관/방문자센터,127.18839142303744,36.44758538999156,공주시,월송동,여행/레저,관광명소,관광안내소,3
선비꼬마김밥/공주점,127.14698963710566,36.47453370641978,공주시,신관동,생활편의,음식점,분식,6
선지교회,127.150200025454,36.4939481668561,공주시,의당면,생활편의,종교,교회시설,3
선학리마을회관,126.987547846951,36.4943082949004,공주시,신풍면,기업/단체,사회시설,회관,4
설빙/공주점,127.141339890974,36.4730060598072,공주시,신관동,생활편의,카페,카페기타,26
성곡사,127.070012607298,36.5070295401179,공주시,우성면,생활편의,종교,절,16
성보의원,127.13347962854,36.4563412481335,공주시,옥룡동,의료편의,의료시설,의원,43
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,145
세븐일레븐/공주대중문점,127.141367664042,36.4732560314544,공주시,신관동,쇼핑,대형유통점,편의점,7
세븐일레븐/공주신관현대점,127.13567378266,36.4669789364809,공주시,신관동,쇼핑,대형유통점,편의점,9
세영레미콘,127.117424471135,36.5714669030631,공주시,정안면,기업/단체,업종별기업,비금속 광물,6
세종공주축산농협/공주가축시장,127.100759964352,36.4961976216663,공주시,신관동,쇼핑,시장,시장기타,7
세종공주축산농협경제사업장,127.103370893925,36.4904760675648,공주시,신관동,기업/단체,각종단체,산업별단체,3
세종아스콘,127.08851387311864,36.4735746845639,공주시,우성면,기업/단체,업종별기업,제조업,8
세종평화의동산,127.072373463053,36.5120845323157,공주시,우성면,생활편의,종교,교회시설,11
세종프라임요양병원,127.13878326130516,36.57484401155534,공주시,정안면,의료편의,의료시설,요양병원,58
소나무굿당,127.174726976461,36.3421045067476,공주시,계룡면,생활편의,생활서비스,생활서비스기타,3
소나무한의원,127.124119318243,36.459979667538,공주시,웅진동,의료편의,의료시설,한의원,3
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,63
소담펜션,127.24261485981695,36.36025050759928,공주시,반포면,여행/레저,숙박,펜션,3
소랭이개울가,127.076955361803,36.6266548041185,공주시,정안면,여행/레저,숙박,펜션,18
소랭이활성화센터,127.083399224646,36.6273769815243,공주시,정안면,생활편의,문화생활시설,문화생활시설기타,3
소망공동체,127.167754555522,36.4340106610791,공주시,옥룡동,기업/단체,사회시설,사회복지시설,31
소문난떡집,126.951217251397,36.5514404502857,공주시,유구읍,생활편의,음식점,떡/한과,5
소여도방,127.215861786335,36.3895437879514,공주시,반포면,쇼핑,문화용품,문화용품기타,3
손수차림/[한식],127.152144414139,36.4808663373921,공주시,월송동,생활편의,음식점,한식,35
솔다리펜션가든,127.031710045438,36.5543572470681,공주시,사곡면,여행/레저,숙박,펜션,16
솔라피데/공주점,127.154644272503,36.471839603935,공주시,월송동,생활편의,카페,카페기타,14
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,227
솔밭가든,127.191169362784,36.4090414218035,공주시,계룡면,생활편의,음식점,한식,3
솔밭식당,127.12133310289244,36.45417145117501,공주시,중학동,생활편의,음식점,한식,6
솔브레인/제2공장,127.07564632988192,36.430274587278674,공주시,금학동,기업/단체,업종별기업,제조업,3
솔브레인/제4공장,127.07400889178052,36.43347452572996,공주시,금학동,기업/단체,업종별기업,제조업,3
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,67
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,342
솔약국,127.123341622328,36.4585631579145,공주시,웅진동,의료편의,기타의료시설,약국,6
솔향기,127.2346728465385,36.40113773749755,공주시,반포면,생활편의,음식점,한식,6
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,19
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,652
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,1609
수리치골성지,126.896028011974,36.519277144012,공주시,신풍면,여행/레저,관광명소,문화유적지,100
수모텔,127.130368678829,36.4692841981498,공주시,신관동,여행/레저,숙박,모텔/여관,83
수미가/[중식],127.132451806344,36.4715617282657,공주시,신관동,생활편의,음식점,중식,6
수업이끝난오후,127.137402604812,36.47228040407016,공주시,신관동,생활편의,음식점,한식,6
수옥,127.061681293162,36.3622682244396,공주시,이인면,생활편의,음식점,한식,3
수올,127.13069184165964,36.62019242760864,공주시,정안면,기업/단체,업종별기업,제조업,7
수정옥,127.026655411734,36.5011966220596,공주시,사곡면,생활편의,음식점,중식,6
숙골순대,127.129207940313,36.47087967152866,공주시,신관동,생활편의,음식점,한식,6
숙성초벌돼지구이정돈가,127.13678555693264,36.47123867053935,공주시,신관동,생활편의,음식점,한식,8
순풍외과의원,127.124702605345,36.4593408549073,공주시,웅진동,의료편의,의료시설,의원,3
숭덕전,127.112564768132,36.462590413658,공주시,웅진동,여행/레저,관광명소,문화유적지,4
숯불화로최고집,127.1362570236,36.471506201237,공주시,신관동,생활편의,음식점,한식,45
숲너울,127.01283959258052,36.64599932570363,공주시,유구읍,생활편의,카페,카페기타,450
숲카페,127.237360142259,36.3597973019861,공주시,반포면,생활편의,카페,카페기타,46
슈엔챠이/공주점 [중식],127.132786752418,36.47242388191961,공주시,신관동,생활편의,음식점,중식,59
스마일모텔,127.13309065944874,36.4692008901864,공주시,신관동,여행/레저,숙박,모텔/여관,6
스시카페고노,127.17873799340704,36.44479306648351,공주시,옥룡동,생활편의,음식점,일식,3
스타벅스/공주DT점,127.142923126342,36.468201061595,공주시,신관동,생활편의,카페,커피전문점,1080
스타벅스/공주동학사DT점,127.25355311583138,36.36338032238289,공주시,반포면,생활편의,카페,커피전문점,720
스타벅스/공주신관점,127.1400622122898,36.47464475430437,공주시,신관동,생활편의,카페,커피전문점,240
스테이오안,127.25720796485308,36.36308481124561,공주시,반포면,여행/레저,숙박,펜션,3
스테이인터뷰/공주점,127.12158707491744,36.457277270340455,공주시,웅진동,여행/레저,숙박,펜션,6
시골밥상,127.142340787432,36.3622686890136,공주시,계룡면,생활편의,음식점,한식,3
시골풍경꽃게장,127.253553161473,36.3582975677986,공주시,반포면,생활편의,음식점,전문음식점,3
시드니모텔,127.13039644694,36.470089661986,공주시,신관동,여행/레저,숙박,모텔/여관,69
시장정육점식당,127.12226205673473,36.46587358178583,공주시,웅진동,생활편의,음식점,한식,586
식탐,127.13768374080536,36.47658193328182,공주시,신관동,생활편의,음식점,한식,23
신계룡산갑사펜션,127.17846902009435,36.37332044007735,공주시,계룡면,여행/레저,숙박,펜션,12
신관감리교회,127.141034345721,36.4748947314637,공주시,신관동,생활편의,종교,교회시설,3
신관공영주차장,127.135451534297,36.4721172379463,공주시,신관동,교통편의,자동차시설,주차장,46
신관동공영주차장,127.12914654334,36.4717561312656,공주시,신관동,교통편의,자동차시설,주차장,20
신관동공원공영주차장,127.13589625867904,36.47268733041702,공주시,신관동,교통편의,자동차시설,주차장,269
신관동성당,127.148339246169,36.4754224917107,공주시,신관동,생활편의,종교,성당시설,8
신관동성당,127.148339246169,36.4754224917107,공주시,월송동,생활편의,종교,성당시설,21
신관동쌈지공영주차장,127.132229626983,36.4689786882913,공주시,신관동,교통편의,자동차시설,주차장,3
신관어씨네/[한식],127.1353347040798,36.47136613603334,공주시,신관동,생활편의,음식점,한식,5
신관연합정형외과의원,127.142034262908,36.4742003720667,공주시,신관동,의료편의,의료시설,의원,73
신관짬뽕/[중식],127.13164327238088,36.47178415661446,공주시,신관동,생활편의,음식점,중식,437
신기1통마을회관,127.151089478202,36.4220674809661,공주시,옥룡동,기업/단체,사회시설,회관,6
신대신암굿당,127.209056641562,36.4112079463338,공주시,반포면,생활편의,종교,종교기타,15
신미가짬뽕/[중식],127.25215365723436,36.36130959009672,공주시,반포면,생활편의,음식점,중식,155
신성강건,127.12453450601,36.6204057977488,공주시,정안면,기업/단체,업종별기업,업종별기업기타,22
신아양행,127.032155349893,36.4526466389692,공주시,우성면,기업/단체,업종별기업,의료정밀,3
신야춘추,127.235915621891,36.3825724774873,공주시,반포면,생활편의,음식점,한식,16
신영2리마을회관,127.024877970346,36.4810322468795,공주시,사곡면,기업/단체,사회시설,회관,3
신원사,127.183948435992,36.3357163988222,공주시,계룡면,생활편의,종교,절,700
신원사대웅전,127.1839406860799,36.33571484837864,공주시,계룡면,여행/레저,관광명소,문화유적지,3
신율농장,127.109063855237,36.5992414587405,공주시,정안면,건물/시설,농/어업,농장/농원,11
신일팜글라스,127.071346487099,36.4319547803737,공주시,금학동,기업/단체,업종별기업,비금속 광물,3
신전떡볶이/공주신관점,127.140812150987,36.4740337172755,공주시,신관동,생활편의,음식점,분식,6
신짬뽕/[중식],127.133785190104,36.4526194521607,공주시,옥룡동,생활편의,음식점,중식,3
신천지예수교증거장막성전/공주교회,127.1217028313,36.46395142266,공주시,웅진동,생활편의,종교,교회시설,6
신풍보건지소,126.95785586540735,36.51530572732411,공주시,신풍면,의료편의,의료시설,보건소/지소,6
신풍성결교회,126.956272687375,36.5136947911527,공주시,신풍면,생활편의,종교,교회시설,3
신풍휴게소/당진방향 [당진상주선],126.99943545237,36.5197221279298,공주시,신풍면,교통편의,교통시설,고속도로휴게소,9
신풍휴게소/상주방향 [당진상주선],126.996241262346,36.5231661606963,공주시,신풍면,교통편의,교통시설,고속도로휴게소,3
신화환경개발,127.04857173853998,36.317495472289366,공주시,탄천면,기업/단체,업종별기업,업종별기업기타,27
신흥리마을회관,127.063264168185,36.398458553171,공주시,이인면,기업/단체,사회시설,회관,4
십전갈비탕,127.2518888178526,36.3594793143949,공주시,반포면,생활편의,음식점,한식,71
십전육빔,127.253164310122,36.3579642701304,공주시,반포면,생활편의,음식점,한식,3
싸리골,127.22860863058776,36.40153085549042,공주시,반포면,생활편의,음식점,한식,48
쌍신동마을회관,127.116064299042,36.4802550854587,공주시,신관동,기업/단체,사회시설,회관,6
썬더치킨/공주대점,127.13674516859152,36.47259525556824,공주시,신관동,생활편의,음식점,치킨,4
쎄쎄/[중식],126.9546058435742,36.55080165379104,공주시,유구읍,생활편의,음식점,중식,3
쏘카존/공주종합버스터미널옆,127.13395170333,36.4681454600438,공주시,신관동,교통편의,자동차시설,렌트카,9
아람누리펜션,127.205973500403,36.4203457757662,공주시,반포면,여행/레저,숙박,펜션,3
아름다운십자가기도원,127.264468812953,36.3633526119634,공주시,반포면,생활편의,종교,교회시설,3
아리랑도매마트,126.952661571131,36.5509682902836,공주시,유구읍,쇼핑,슈퍼/마트,슈퍼/마트 기타,3
아세아산업개발,127.040015717135,36.4576183391497,공주시,우성면,기업/단체,업종별기업,제조업,24
아이러브팜핑,127.11625728908,36.64001461874503,공주시,정안면,여행/레저,관광명소,체험학습,218
아이맘스튜디오,127.122897269911,36.4526749380267,공주시,중학동,생활편의,생활서비스,사진관,3
아트센터고마,127.107842931466,36.4665066061521,공주시,웅진동,생활편의,문화생활시설,문화센터,164
알밤에반한한우,127.12277727433514,36.46614615720164,공주시,웅진동,생활편의,음식점,한식,100
알보젠코리아,127.12572883031,36.6219056333673,공주시,정안면,기업/단체,업종별기업,의약품,6
알파문구/공주점,127.121425145581,36.4563967272003,공주시,중학동,쇼핑,문화용품,문구/화방,3
압구정모텔,127.129952040326,36.470284081662,공주시,신관동,여행/레저,숙박,모텔/여관,6
앙상블모텔,127.12892435429738,36.470256301064055,공주시,신관동,여행/레저,숙박,모텔/여관,52
애터미/본사,127.110814990415,36.455119033496,공주시,웅진동,쇼핑,가방/액세서리,화장품,130
애터미/오롯,127.123145901631,36.60265781775,공주시,정안면,기업/단체,업종별기업,음식료업,898
애터미아자,127.14231196971,36.4793664510211,공주시,월송동,기업/단체,업종별기업,업종별기업기타,4
애터미파크,127.11079567189438,36.45497890039245,공주시,웅진동,기업/단체,업종별기업,유통업,329
야미마라탕/[중식],127.14016100726111,36.47480259914264,공주시,신관동,생활편의,음식점,중식,3
야옹아멍멍해봐/충남공주점,127.132729569319,36.4704507455079,공주시,신관동,생활편의,생활서비스,애견센터,3
약선추어탕,127.142534170158,36.4795886491927,공주시,월송동,생활편의,음식점,한식,3
양달가든,127.09332277825274,36.48014403799448,공주시,우성면,생활편의,음식점,한식,142
양반찜갈비,127.123258324878,36.4553690772948,공주시,중학동,생활편의,음식점,한식,17
양쯔강/[중식],127.12210152325883,36.44293941608825,공주시,금학동,생활편의,음식점,중식,3
양평칼국수,127.121591769446,36.4595352590779,공주시,웅진동,생활편의,음식점,한식,3
양평할매해장국,127.134784942622,36.4703674336635,공주시,신관동,생활편의,음식점,한식,22
어가명가/공주본점,127.14214404629064,36.48016894959859,공주시,월송동,생활편의,음식점,한식,36
어가명가/왕촌점,127.164782463289,36.4490367082586,공주시,옥룡동,생활편의,음식점,한식,6
어도활어참치,127.142673088207,36.4749502902507,공주시,신관동,생활편의,음식점,전문음식점,22
어물리마을회관,127.141255393252,36.6031300926164,공주시,정안면,기업/단체,사회시설,회관,3
어물전밥상,127.107565279236,36.4551745638507,공주시,웅진동,생활편의,음식점,한식,28
어부나라/유구점,126.952522703912,36.54991285453,공주시,유구읍,생활편의,음식점,한식,7
어부회포차,127.1352471605569,36.471436077891966,공주시,신관동,생활편의,음식점,전문음식점,3
어사또,127.1315212,36.4713654,공주시,신관동,생활편의,음식점,한식,10
어썸845,127.24435952385772,36.35940849842903,공주시,반포면,생활편의,카페,카페기타,145
어씨네본가,127.209223085581,36.434344199308,공주시,반포면,생활편의,음식점,한식,61
어울림펜션,126.98818601147435,36.56999409802551,공주시,유구읍,여행/레저,숙박,펜션,3
얼큰이칼국수,127.133007251362,36.4783942853863,공주시,월송동,생활편의,음식점,한식,24
엄마밥,127.108954035098,36.4562300070821,공주시,웅진동,생활편의,음식점,한식,3
에그멍이냥,127.138867875426,36.474505874286,공주시,신관동,쇼핑,취미/오락,애완/관상,3
에덴모텔,127.13067420023592,36.470061888995104,공주시,신관동,여행/레저,숙박,모텔/여관,28
에스무인텔,127.2540760944982,36.3676437356914,공주시,반포면,여행/레저,숙박,모텔/여관,25
에어산,127.25159860943916,36.36604303233516,공주시,반포면,생활편의,카페,카페기타,1404
에이치모텔,127.143811996711,36.4614240619908,공주시,신관동,여행/레저,숙박,모텔/여관,49
에코스타일,127.115480270546,36.563634452938,공주시,정안면,생활편의,건축관련,건축관련기타,3
엔씨켐/정안공장,127.13164497747368,36.62098910630682,공주시,정안면,기업/단체,업종별기업,화학,32
엔젤소아청소년과의원,127.14124322978932,36.4741370941622,공주시,신관동,의료편의,의료시설,의원,126
엔학고레,127.26591281595,36.398098663302,공주시,반포면,생활편의,카페,카페기타,1544
엠씨솔루션/1공장,127.07463038252166,36.43412959618109,공주시,금학동,기업/단체,업종별기업,화학,3
엠에스머트리얼즈,127.098732316159,36.5019191791067,공주시,우성면,기업/단체,업종별기업,전기가스업,6
여성긴급전화1366/충남센터,127.15282210493376,36.475791340653245,공주시,월송동,기업/단체,사회시설,사회복지시설,3
여정/[한식],127.265746474723,36.3636303656359,공주시,반포면,생활편의,음식점,한식,25
여호와의증인의왕국회관,127.12917459532,36.4407318920937,공주시,금학동,생활편의,종교,종교기타,6
역전할머니맥주/공주대점,127.13628478773,36.472756058823,공주시,신관동,생활편의,술집,술집기타,33
연미산자연미술공원,127.102593336122,36.473561326382,공주시,우성면,여행/레저,관광명소,공원,323
연세내과의원,127.13380871226082,36.4717545498623,공주시,신관동,의료편의,의료시설,의원,24
연세탑내과의원,127.13873592390576,36.474005770891495,공주시,신관동,의료편의,의료시설,의원,32
연종캠핑장,127.00267734095058,36.60051691025156,공주시,유구읍,여행/레저,레저/스포츠,캠프장,72
연천봉,127.19158651907026,36.35002037005192,공주시,계룡면,여행/레저,관광명소,명산,6
연춘당한의원,127.122286194887,36.4547302556128,공주시,중학동,의료편의,의료시설,한의원,16
영명사,127.127535677051,36.4603963065682,공주시,웅진동,생활편의,종교,절,4
영빈관,127.107537419678,36.464645705551,공주시,웅진동,생활편의,술집,민속주점,13
영상대감,127.09999552318276,36.48300145601509,공주시,우성면,생활편의,음식점,한식,8
영우네캠핑장,127.03487694496684,36.496252789372754,공주시,사곡면,여행/레저,레저/스포츠,캠프장,86
영진식당,127.12359164511184,36.45881811328523,공주시,웅진동,생활편의,음식점,한식,7
영천한우촌,127.13943927152944,36.47858805472271,공주시,월송동,생활편의,음식점,한식,4
예가,127.143284261193,36.4619517765004,공주시,신관동,생활편의,음식점,한식,190
예가촌,127.1212673907367,36.4636396128315,공주시,웅진동,생활편의,음식점,한식,68
옛공주읍사무소,127.1219654,36.4544397,공주시,중학동,여행/레저,관광명소,문화유적지,59
옛날배씨네집,127.20968505352852,36.43435928314405,공주시,반포면,생활편의,음식점,전문음식점,3
옛날어씨네집,127.2098318,36.4342873,공주시,반포면,생활편의,음식점,한식,3
옛날팥죽집,127.12286944536,36.4582020852402,공주시,웅진동,생활편의,음식점,한식,3
옛집감자탕,127.134618257028,36.4741447795704,공주시,신관동,생활편의,음식점,한식,4
오늘은짬뽕/[중식],127.13526573654455,36.46891124157683,공주시,신관동,생활편의,음식점,중식,15
오라클피부과의원/공주산성점,127.125202568513,36.4584798449122,공주시,웅진동,의료편의,의료시설,의원,17
오렌지모텔,127.121563970622,36.4621738468374,공주시,웅진동,여행/레저,숙박,모텔/여관,3
