목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
부여도서관,126.91591715684092,36.28372079290863,부여군,부여읍,생활편의,문화생활시설,도서관,0,0.10714285714285714
부여돈까스,126.91240668244104,36.280539158626624,부여군,부여읍,생활편의,음식점,전문음식점,1,0.35294117647058826
부여땅자연미술학교,126.822036547698,36.2921082052865,부여군,은산면,생활편의,문화생활시설,문화센터,0,1.6071428571428572
부여땅자연미술학교,126.822036547698,36.2921082052865,부여군,은산면,생활편의,문화생활시설,문화센터,1,0.17647058823529413
부여문화원,126.9175943312535,36.279219484370685,부여군,부여읍,생활편의,문화생활시설,문화원,0,0.10714285714285714
부여문화유산미디어아트,126.912806315736,36.284498464742,부여군,부여읍,여행/레저,관광명소,축제,0,0.3214285714285714
부여문화유산미디어아트,126.912806315736,36.284498464742,부여군,부여읍,여행/레저,관광명소,축제,1,6.764705882352941
부여문화재야행,126.91480618660458,36.278776905357205,부여군,부여읍,여행/레저,관광명소,축제,0,0.4285714285714286
부여민박펜션,126.91669487587,36.2824987142228,부여군,부여읍,여행/레저,숙박,펜션,1,0.17647058823529413
부여백제리그야구장,126.89905766289226,36.269833391736505,부여군,부여읍,여행/레저,레저/스포츠,운동장/체육관,0,0.10714285714285714
부여백제휴게소/공주방향,126.79984436124052,36.25827860421992,부여군,내산면,교통편의,교통시설,고속도로휴게소,1,0.17647058823529413
부여백제휴게소/서천방향,126.796705752462,36.25816748856,부여군,내산면,교통편의,교통시설,고속도로휴게소,0,0.21428571428571427
부여백제휴게소/서천방향,126.79670575362182,36.25802861549067,부여군,내산면,교통편의,교통시설,고속도로휴게소,1,0.17647058823529413
부여서고,126.888891867189,36.2737217812282,부여군,규암면,쇼핑,쇼핑기타,쇼핑기타,0,0.10714285714285714
부여서동요역사관광지,126.823787605842,36.1467636510405,부여군,세도면,여행/레저,관광명소,관광단지,0,0.14285714285714285
부여서울농장,126.90116312161422,36.24628590420167,부여군,장암면,건물/시설,농/어업,농장/농원,0,0.10714285714285714
부여서울농장,126.90116312161422,36.24628590420167,부여군,장암면,건물/시설,농/어업,농장/농원,1,0.17647058823529413
부여성흥산성,126.89636406134,36.1984248391032,부여군,임천면,여행/레저,관광명소,문화유적지,1,1.1176470588235294
부여수모텔,126.910112132851,36.281915410589,부여군,부여읍,여행/레저,숙박,모텔/여관,0,0.10714285714285714
부여수모텔,126.910112132851,36.281915410589,부여군,부여읍,여행/레저,숙박,모텔/여관,1,0.8823529411764707
부여시장,126.90736237784284,36.28185984602662,부여군,부여읍,쇼핑,시장,재래시장,1,0.17647058823529413
부여안방마님펜션,126.8484152563036,36.265397900231775,부여군,규암면,여행/레저,숙박,펜션,0,0.10714285714285714
부여안방마님펜션,126.8484152563036,36.265397900231775,부여군,규암면,여행/레저,숙박,펜션,1,0.23529411764705882
부여여객,126.939470501283,36.2973860348278,부여군,부여읍,기업/단체,업종별기업,업종별기업기타,0,0.14285714285714285
부여여흥민씨고택,126.92267119669054,36.26582643546979,부여군,부여읍,여행/레저,관광명소,고택/생가/민속마을,0,0.25
부여왕릉원,126.94300230625488,36.2774297254593,부여군,부여읍,여행/레저,관광명소,문화유적지,0,0.10714285714285714
부여왕릉원,126.94300230625488,36.2774297254593,부여군,부여읍,여행/레저,관광명소,문화유적지,1,1.0588235294117647
부여요양병원,126.987327070685,36.330604742245,부여군,부여읍,의료편의,의료시설,요양병원,1,0.17647058823529413
부여육종,126.897086144083,36.207368269839,부여군,임천면,기업/단체,업종별기업,업종별기업기타,0,0.3214285714285714
부여육종,126.897086144083,36.207368269839,부여군,임천면,기업/단체,업종별기업,업종별기업기타,1,0.17647058823529413
부여자온대펜션,126.88890477204212,36.2720003790633,부여군,규암면,여행/레저,숙박,펜션,1,0.17647058823529413
부여장수요양원,126.786068076524,36.226143299964,부여군,홍산면,의료편의,기타의료시설,요양원,0,0.10714285714285714
부여전통한옥펜션,126.93309300122696,36.30633897798154,부여군,부여읍,여행/레저,숙박,펜션,0,0.10714285714285714
부여전통한옥펜션,126.93309300122696,36.30633897798154,부여군,부여읍,여행/레저,숙박,펜션,1,0.823529411764706
부여정림사지,126.913250761082,36.2797490081823,부여군,부여읍,여행/레저,관광명소,문화유적지,0,1.1428571428571428
부여정림사지,126.913250761082,36.2797490081823,부여군,부여읍,여행/레저,관광명소,문화유적지,1,0.35294117647058826
부여정한옥게스트하우스,126.923610856758,36.2908033625029,부여군,부여읍,여행/레저,숙박,게스트하우스,1,0.35294117647058826
부여종합운동장,126.864755081138,36.2788877254935,부여군,규암면,여행/레저,레저/스포츠,운동장/체육관,0,0.5714285714285714
부여종합운동장,126.864755081138,36.2788877254935,부여군,규암면,여행/레저,레저/스포츠,운동장/체육관,1,2.3529411764705883
부여종합운동장테니스장,126.86225806319656,36.27856979974207,부여군,규암면,여행/레저,레저/스포츠,테니스,0,0.25
부여종합운동장테니스장,126.86225806319656,36.27856979974207,부여군,규암면,여행/레저,레저/스포츠,테니스,1,0.47058823529411764
부여중앙시장,126.9120530210438,36.28191823435287,부여군,부여읍,쇼핑,시장,재래시장,0,0.9285714285714285
부여중앙시장,126.9120530210438,36.28191823435287,부여군,부여읍,쇼핑,시장,재래시장,1,6.11764705882353
부여청소년문화의집,126.917222635335,36.2791379888308,부여군,부여읍,여행/레저,레저/스포츠,수련장,0,0.10714285714285714
부여초동펜션,126.853839401068,36.27702676593,부여군,규암면,여행/레저,숙박,펜션,1,0.17647058823529413
부여축협가축시장,126.78765485875392,36.22297369592288,부여군,남면,쇼핑,시장,농수축산물시장,0,0.10714285714285714
부여축협가축시장,126.78765485875392,36.22297369592288,부여군,남면,쇼핑,시장,농수축산물시장,1,0.4117647058823529
부여한옥펜션,126.92519469886258,36.2907816628695,부여군,부여읍,여행/레저,숙박,펜션,1,0.17647058823529413
